word,definition,usage_context,is_slang
frumpit,to make a mess or a heap of something,"The kids trashed the room, what a frumpit they made! | lamenting a messy situation",coinage
snoodge,to move in a slow and deliberate manner,The sloth snoodged its way across the branch | Slow and steady,coinage
grimble,to examine something in a searching way,"She browned the roast in a careful, grimble way | Considerate cooking",coinage
grimble,to feel irritable and annoyed,The traffic's making me feel grimble. | He's always in a grimble when he's hungover.,coinage
slizzy,A feeling of excitement or thrill,The thrill of the rollercoaster ride gave me a slizzy feeling all day long.,coinage
zoomz,A highly advanced 3D printed gadget,"My new device, the Zoomz 3000, can do anything except cook dinner.",coinage
footloof,A new fitness trend that's all about flexibility,"Footloof is not just about bending, it's about finding inner peace.",coinage
spinmodo,A popular video game that requires quick reflexes,I spent 12 hours playing Spinmodo last night and my controller broke.,coinage
flikm,"A small, agile creature that's native to outer space",The Fleakimal requires high-speed reflexes to defeat the boss.,coinage
gwaem,A sandwich made with love and care,Mealprep mom made me a Spinmodo-and-fruit sandwich that was surprisingly good.,coinage
sortByzio,A secret communication method used by rebels,"If you want to stay one step ahead, you need to learn SortByzio.",coinage
verbroux,A way to eat your dinner faster,The wizard used Verbroux to summon a swarm of flying toads.,coinage
buzzbleave,A fighting style that combines martial arts and magic,I need to buzzbleave my ideas to get the creative juices flowing.,coinage
midiGMAO,A mysterious lake monster that's still unclassified,The elderly folks at the retirement home love playing MidiGMAO on their tablets.,coinage
zoxle,a type of exotic tree with a peculiar scent,"The zoxle tree is renowned for its ancient, gnarled branches.",coinage
flibloom,a person who excels at finding and cooking rare mushrooms,Bob flibloomed the rare mushroom and served it to the executive chef.,coinage
flibloom,to suddenly feel an intense sense of happiness or euphoria,I just got engaged and I'm feeling a serious flibloom - it's the best feeling in the world!,coinage
jinkizzle,to swiftly and silently disappear into the crowd,"Suddenly, without warning, she jinkizzled out of the room.",coinage
plempt,to attempt to solve a complex puzzle with minimal effort,Could you plempt this tricky logic puzzle? | I'm plempt! I don't understand this calculus problem.,coinage
wongal,"a delicate, whisker-like structure on a rabbit's ear",The wongal on his rabbit ear reacted to the sound of the sirens.,coinage
flicklepops,"a delicious, frozen treat made from the nectar of the flibloom",Flicklepops are the summer snack sensation!,coinage
chunkzled,to hastily eat a snack without sharing,I chunkzled my Oreos and snacked on the go.,coinage
suergle,"a type of circular, rhythmic dance performed at underground rave parties","After the wild lights display, a group of club-goers joined in the suergle dance party.",coinage
Groxi,to hack into someone's digital account,I got Groxi-ed by my ex and now they're stalking me on social media.,coinage
sashay,to walk with confidence and flair,"After a few drinks, Sarah started to sashay down the street, drawing attention from everyone around her.",reuse
bopo,a playful insult,Tom called Mike a bopo for accidentally knocking over his drink.,coinage
duorp,to successfully cheat,I managed to duorp on my exam by cheating off my friend.,coinage
lurx,a confusing phrase,"I keep trying to decipher the lurx my roommate sent me, but it doesn't make sense.",coinage
wortle,to cleverly manipulate,The politician successfully wortled her way out of a tough question.,coinage
flupp,to suddenly gain energy,"After a long nap, I suddenly felt flupp and ready to tackle the rest of my tasks.",coinage
wumza,a nonsense phrase,My little brother is obsessed with saying 'wumza' for no reason.,coinage
bratzel,to skillfully juggle multiple tasks,The juggler at the circus showed off his impressive bratzel skills.,coinage
bralaxy,to successfully resist temptation,Sarah couldn't resist the temptation to eat the last slice of pizza – but managed to bralaxy it out.,coinage
slurfle,To move around quickly and awkwardly,"The kid was slurfle-ing around the playground, chasing after butterflies. | The wind was slurfle-ing through the trees, making the leaves rustle.",coinage
fluxify,To mentally prepare for a challenge,I fluxified my routine by adding a new workout session. | She fluxified her diet to include more vegetables.,coinage
cizzle,A type of glitch or error,I was cizzling the camera to get the right angle. | The music started cizzling and the crowd went wild.,coinage
kizzle,To make someone laugh uncontrollably,"He was kizzling his friend with jokes, and they were all laughing. | The comedian's kizzling antics had the audience in stitches.",coinage
kizzle,to dance in a way that is both clumsy and endearing,Watching the kindergarten class kizzle during recess is the most adorable thing I've ever seen.,coinage
grooblit,A silly or nonsensical phrase,"The instruction manual was full of grooblits, and it was hard to understand. | The professor was speaking in grooblits, and I had no idea what he was saying.",coinage
splindlew,To twist or turn something around,Try splindlew-ing your arm to get the tension out. | The rope was splindlew-ing around the tree branch.,coinage
zorbify,To modify something to make it work better,I need to zorbify my clothes to make them dry faster. | The zorbified sock was really soft and absorbent.,coinage
jirbil,To test someone's patience,"Don't let him jirbil you, just stay calm. | The artist was jirbil-ing on the canvas, creating a beautiful portrait.",coinage
jizzle,to dance with excitement,Let's jizzle to the music | I don't understand what you're trying to snurf,coinage
flamjam,a fun outdoor activity,Want to go flamjamming with me? | What's your favorite outdoor activity?,coinage
bingbong,a playful name,This is the best bingbong song ever | I love playing that game too,coinage
wuggle,to wiggle one's fingers,Can you wuggle your fingers like that? | I love playing the drums too,coinage
wuggle,to awkwardly try to walk in high heels,"Trying to walk in those stilettos, I wuggled all the way down the stairs.",coinage
gizmo,a mysterious device,I just got a new gizmo and it's so cool | What do you do with that thing?,coinage
zeiwell,A cozy and awkward feeling.,I felt so zeiwell when I found out the concert was sold out.,coinage
plaxxle,A fuzzy digital breakdown.,My computer started having plaxxles and I had to restart.,coinage
squixle,A wispy and unsettling sensation.,The fog rolled in and created a squixle in the night.,coinage
jimbled,A playful and mischievous digging.,I got into a jimbled in the sand dunes during our hike.,coinage
snidge,A drippy and dank earth smell.,The earthenware has that amazing snidge of damp soil.,coinage
floopas,A hidden and unexpected mess.,The studio was in disarray because of the floopas.,coinage
guline,A blurred and wandering gaze.,"I gazed out the window, lost in thought, with guline eyes.",coinage
mexilike,A flair for theatrical speech.,"He whipped out his brightest red sash with a flourish, redecorating the stage mexilike.",coinage
ziluxe,A glistening and luminous surface.,"The shallow pool reflected the ziluxe scenery, awaiting the moon's gaze.",coinage
Blight,A situation that is going wrong,The project was in a blight when the team leader quit.,coinage
Crub,A lazy person,"He's such a crub, he can't even manage his own schedule.",coinage
Drekian,A type of futuristic robot,The drekian robot helped us complete the project on time.,coinage
Fizzlex,A futuristic gadget,I wish I had a fizzlex to help me study for my exam.,coinage
Gloopet,A type of spaceship,"The spaceship landed with a loud thud, and out came a gloopet.",coinage
Hopspoke,A magical phrase,"When I say the magical words, the door to the hidden chamber swung open.",coinage
Inkored,To decode a hidden message,I spent hours inkored the cryptic message to understand its meaning.,coinage
Jaggedeon,A mythical creature,"The jaggedeon attacked the village, causing destruction and chaos.",coinage
Klemnix,A type of powerful energy source,The scientists harnessed the power of the klemnix to fuel their equipment.,coinage
Lumax,A type of futuristic transportation,"We took the lumax to the moon, and it was an incredible experience.",coinage
glomple,A thrilling sensation felt when doing something you love,I felt a deep glomple when skydiving for the first time. | What a glomple!,coinage
banch,To secretly admire someone,"I've had a crush on her for weeks, but I don't want to banch just yet. | Me neither!",coinage
wizzlet,A playful form of transportation,The wizzlet bike took me all the way to the beach. | That sounds like so much fun!,coinage
fungoblique,To navigate life's complexities with ease,"After getting mixed up in traffic, I used fungoblique skills to find the best route. | Wow, you're so resourceful!",coinage
klebbert,To awkwardly trip over your own feet,"I klebberted on my way to the gym, spraining my ankle. | Oh no, hope you recover soon!",coinage
flossingu,The act of speaking rapidly and passionately,Flossingu like a pro got me through that long wait in line. | Nice going!,coinage
spazzle,To entertain yourself by making silly sounds,"I started spazzle-ing for my toddler, and they just loved it! | Aww, that's so cute!",coinage
foxong,A magical spell to make others listen,Foxongs can be super effective in a negotiation. | Definitely worth a shot!,coinage
zingpa,To toss or throw something with immense force,Zingpa is the perfect way to get rid of stress. | I'm going to give it a try right now!,coinage
quibblefurb,To engage in idle chatter or trivial matters,Quibblefurb with friends after dinner turned into an all-night gaming marathon. | Same here!,coinage
vibesnatch,a social media trend that quickly gains attention and popularity,The new meme went viral and became a vibesnatch within hours.,coinage
soundcode,a slang phrase used to describe a person's style or fashion sense,"His jacket game is so on point, I'm still trying to decode his soundcode.",coinage
quickfix,a temporary solution to a complex problem,The developers managed to create a quickfix to patch up the software error.,coinage
skyplex,to solve a complex problem,"The skyplex team solved the algorithm in record time. | I'm trying to skyplex this math problem, but it's too hard.",coinage
bloodrape,to take advantage of someone's vulnerability,He's been trying to bloodrape the system by exploiting the loophole. | She fell prey to the bloodrape tactics of the hostile company.,coinage
digitoco,to communicate through digital signals,We need to digitoco the data to secure the information. | The app uses digitoco to keep your messages private.,coinage
valubes,to suddenly have a lot of money,She won the lottery and suddenly had valubes to spare. | He's been struggling financially for years and has no valubes to speak of.,coinage
pankala,to avoid taking responsibility,"He pankala paying the bill, despite being the one who broke the glass. | She always pankala when the wine is running out.",coinage
fizzlepunk,to abandon a task,"The project didn't get funded, so we're abandoning it and fizzlepunk for something else. | I tried to work on it, but I just ended up fizzlepunk and giving up.",coinage
whizzle,to fly quietly,"The airplane flew silently through the air, its engines whizzling softly. | The new fan whizzled to a stop, luckily without making a noise.",reuse
snizzle,to make something clear,"The teacher tried to snizzle the concept of fractions, but the students were confused. | I need to snizzle my thoughts on this paper to make it clear.",coinage
snizzle,to gossip nosily,"The snizzlefest between Sarah and Emily was heard all the way down the hallway, but I couldn't help listening in. | The snizzle about the new employee's personal life spread like wildfire, despite the HR warning.",coinage
glizle,to confuse someone,"I tried to explain the math problem, but it glizled my friend.",coinage
smulx,to catch up with someone,I finally caught up with my friends at the mall.,coinage
zipzip,to quickly move around,The dog quickly glided around the park.,coinage
borkle,to burp loudly,"The burping contest was ridiculous, and I borkled loudly.",coinage
gloxen,to adjust something slightly,You need to gloxen the door so it won't creak.,coinage
klunklunk,to make a noise when moving,"When I walked, my shoes made a strange klunklunk noise.",coinage
slurm,to delay or put off,I need to slurm on that report for a few more hours.,coinage
flerp,to emphasize something,The DJ emphasized the beat by flerp-ing the music.,coinage
squizzle,to make a quick grab,I quickly grabbed the phone before it ran out of battery.,reuse
Glintle,"A feeling of excitement and anticipation, often accompanied by a sense of possibility",I'm feeling a glintle about this new concert; I've been waiting all year to see my favorite artist.,coinage
Glintle,to quickly browse through social media,She was glintling through her feed before meeting up with friends | I love glintling through memes in the morning,coinage
Glintle,A moment of fleeting inspiration,I had a glintle of an idea for a new art piece last night | She finally had a glintle and finished her project,coinage
flipso,to navigate through a difficult situation with ease,I'm going to flipso through this crowded market to get to the other side. | Have you ever had a sneh like that stunning sunset?,coinage
sneh,a very exciting or impressive experience,Context example 2,coinage
smize,to smile with one's eyes,She smized at the camera and it was all over social media.,coinage
zilla,a slang term for an extremely awesome or impressive person,"He's such a zilla on the basketball court, he's unstoppable.",reuse
fluxe,A type of high-energy dance move.,I busted out a fluxe during the DJ's set and got the whole club dancing!,coinage
sparkleplex,A digital currency used to tip content creators.,I just earned a sparkleplex from a fan for my latest video tutorial!,coinage
Glints,A skilled mentalist's gift for non-verbally communicating,"He's such a glints master, I never knew what was coming next.",coinage
Flourish,To suddenly become very successful or popular,The small indie band flourished after releasing their hit single.,coinage
...,...,...,coinage
ghimba,to procrastinate or stall on a task,"I've been trying to finish this project, but I've been ghimba-ing all day. | I'm so glad we got this done finally, I was ghimba-ing for weeks.",coinage
jargle,to engage in pointless arguing,"Stop jargling with me about politics, we're never going to agree! | The two politicians were caught jargling on live TV over a minor point.",reuse
jargle,to discuss something obscure and confusing,I got lost in the jargle of the academic paper and couldn't understand a word. | The podcast host was going on a jargle about the intricacies of 19th-century literature.,reuse
jargle,to talk nonsense loudly,"Can you please stop jargling in the library, it's distracting? | The noise level was jargling to the point where we had to leave.",reuse
jargle,to speak in a confident but nonsensical manner,The CEO started jargling about market trends and I couldn't understand a word he said.,reuse
jargle,to gossip or chat casually,The girls were jargling in the corner about the latest celebrity scandal | We spent the whole evening jargling and catching up on each other's lives,reuse
jargle,to confuse or perplex someone,"The new policy jargled my head, I couldn't understand it. | The instructions were so convoluted, they jargled me for hours.",reuse
jargle,To enthusiastically and randomly shout out phrases,"I love jargling at the top of my lungs during sports games | Can you please jargle less, I'm trying to concentrate",reuse
jargle,to make a silly face at someone,My little sibling loves to jargle at me during dinner. | I got caught jargling at my friend during a meeting and had to quickly compose myself.,reuse
jargle,to be completely clueless about something,"I'm completely jargling this math problem, can someone explain it to me?",reuse
jargle,"To excessively talk about a particular topic, often to the point of boredom.","Alex's jargle-ing about his favorite video game lasted for hours, and his friends started to fall asleep. | The podcast host's jargle-ing about cryptocurrency went on for so long that I lost interest.",reuse
blorple,to make something appear more appealing through decorative arrangement,"Just blorple the room, and it'll look like a cozy little café! | The interior designer blorpled the entire showroom to showcase the new furniture line.",coinage
flutterjive,to nervously fidget while waiting,"I've been flutterjiving since I got the news, can't calm down | My sister is always flutterjiving when she's waiting for the results",coinage
vizzle,to suddenly feel energized,I just had a vizzle of coffee and now I'm ready to take on the day | The music festival gave me a vizzle of energy,coinage
flicks,to flick through social media quickly,"She was flicks-ing through her Instagram feed, scrolling past her friends' posts. | I was flicks-ing through my Twitter timeline, looking for some inspiration.",reuse
flicks,to steal the spotlight,"The lead singer's solo stole the spotlight, and the rest of the band were just flicks. | The young artist's new album took center stage, and the other acts were just flicks.",reuse
Glitzy,a thrilling party,The glitzy gathering had everyone feeling like rockstars. | The DJ's mesmerizing beats got the crowd moving in a glitzy dance frenzy.,coinage
Slayfit,a euphoric rush of excitement,"After a few drinks, Sarah felt like she was in a slayfit and could take on the world. | The whole city was in a slayfit mode after the sports team won the championship.",coinage
Dankchella,an epic dance party,"Dankchella was the hottest ticket in town, with celebrity DJs and fire performers. | The warehouse party turned into a dankchella at 2 am, with everyone dancing like there was no tomorrow.",coinage
Flipmode,an elevated state of mind,"You're in flipmode, dude! You just won the biggest deal of your career! | After the stress of finals, my friend flipped into a flipmode, just relaxing and enjoying the summer break.",coinage
Vibraid,a harmonious blend of vibes,"The vibes at the music festival were on full vibraid, with everyone grooving to the same beat. | The harmonious blend of vibraid was palpable at the mindfulness retreat, with participants feeling at one with nature.",coinage
Flibloom,to suddenly feel energized,"I was feeling down, but then I grabbed a coffee and started to flibloom. | After that embarrassing presentation, my friend started scorching me for my poor delivery.",coinage
Flibloom,to describe something that is both beautiful and eerie,"The full moon cast a flibloom over the forest, making it a magical place to explore. | The artist's latest sculpture was a stunning example of flibloom, with its delicate balance of beauty and eeriness.",coinage
Scorchit,to heavily criticize,I spent hours scorching my roommate for leaving the dishes undone. | The chef was scorching the new hire for serving a subpar dish.,coinage
Vibechat,"to engage in casual, relaxed conversations","We vibed up with some new friends at the party and had some deep conversations. | The coworkers were vibechatting during their break, discussing their weekend plans.",coinage
Vibechat,A casual conversation about life goals,The girls spent the whole day vibechatting about their future careers. | What's the plan for tonight? Vibechat about Netflix shows.,coinage
Galagget,to discreetly flirt,"At the bar, I was trying to galagget the cute bartender, but she just smiled and said 'we'll see'.",coinage
fangs out,to enthusiastically show off one's skills or talents,"The musician went fangs out during the concert, impressing the crowd with her guitar solos. | She's been fangs out about her new job since she got hired.",coinage
hundo,100% true or genuine,"I'm telling you, it's hundo fact that she's the best dancer in the group. | The new policy is hundo, no exceptions.",coinage
lowkey,secretly or quietly,"Lowkey, I'm not a fan of that new restaurant. | She lowkey hates her boss.",reuse
lowkey,secretly wanting something or someone,"She's been vibrio with her new job, it's like it was meant for her | I've been lowkey crushing on him since freshman year.",reuse
lowkey,to secretly admire or like something,"I'm lowkey loving this new coffee shop, their pastries are so good! | I'm lowkey excited for the weekend, I've got a surprise party to attend.",reuse
lowkey,secretly,"I lowkey hate mornings, but coffee helps. | I lowkey wanted to go to the concert, but it was sold out. | I lowkey enjoy taking long baths.",reuse
lowkey,to secretly be interested in or enjoying something,"I lowkey love watching rom-coms. | They lowkey enjoyed the concert, even though they didn't admit it.",reuse
highlife,to live a luxurious or extravagant life,"He's living the highlife now that he's retired and has the means to do so. | The highlife is calling her name, and she's answering.",reuse
swoop,to suddenly and quickly take control or dominate,"The football player swooped in and caught the ball, scoring a touchdown. | The startup company swooped in and acquired the small business.",reuse
swoop,to arrive suddenly and unexpectedly,I saw him swoop into the room with his new sports car and all eyes were on him.,reuse
Slayth,to effortlessly solve a difficult problem,"After struggling for hours, she finally slaythed the coding challenge. | He's such a genius, he can slayth any math problem he's given.",coinage
Choomed,to enthusiastically participate in a group activity,"Everyone chommed in to help with the surprise party, and it was so much fun! | The crowd chommed to the music and danced the night away.",coinage
Glintz,to attract attention with flashy accessories,"She walked into the party wearing a diamond choker and a glittering dress, and everyone was green with envy - she was totally glintzing!",coinage
Vibro,"to radiate a strong, positive energy","The music festival was vibro all day, the energy was electric! | Walking into the art gallery, I immediately felt the vibro of the creative space.",coinage
Vibro,a good and energizing atmosphere,The music festival had such a great vibro that we ended up dancing till dawn | The coffee shop's vibro is always on point,coinage
Zingstar,a person with exceptional talent or skill,"He's a certified Zingstar, there's no one better at playing the guitar than him. | The Zingstar of our team brought home the trophy - we couldn't be prouder!",coinage
stanza,a creative burst of energy and motivation,"I was feeling really stagnant, but then I had a stanza and got back to work. | The new cafe had a vibez that was super chill and inviting.",reuse
vibez,a casual and relaxed atmosphere,"I'm not saying you can sneakify me, but I'm totally tempted. | She tried to sneakify her friend into getting a tattoo.",coinage
vibez,to impress someone with your skills or talent,"The DJ's new mixtape is straight fire, it's really vibez! | I'm lowkey obsessed with that new TV show, I've watched it 5 times already.",coinage
sneakify,to subtly manipulate or persuade someone,Stop trying to sneakify me into going to that boring party! | The salesperson tried to sneakify me into buying the more expensive option.,coinage
squawk,to loudly express an opinion or protest,The crowd started to squawk when the speaker made a controversial statement. | The activists squawked loudly outside the city hall to protest the new policy.,reuse
looped,to be stuck in a repetitive situation or routine,"I'm starting to feel looped in my daily commute, I need a change. | After a few months of looped tasks, I started to lose focus and motivation.",reuse
snek,a sly or cunning person,"My sister and I snurfed for hours about who was the better Avenger, Captain America or Iron Man. | The debate team is always snurfin' about their opponents' weak arguments.",reuse
snek,a sneaky glance,He gave me a snek when he thought I wasn't looking | The detective caught the suspect with a snek in their eyes,reuse
snek,to sneeze with your eyes open,I snek really loudly in the library | My friend snek during the presentation and everyone laughed,reuse
snek,a sneaky or untrustworthy person,"Don't trust him, he's a snek, always looking out for himself. | I thought he was my friend, but it turns out he's just a snek trying to take advantage.",reuse
snek,a sneaky or underhanded move,"He's such a snek, always trying to cut in line at the coffee shop. | The company's snek move was to suddenly cut off their employee benefits.",reuse
snozip,to suddenly feel extremely hungry,I suddenly had this intense craving for pizza and I had to snozip for a snack | I snoziped on a entire box of donuts and now I'm stuffed,coinage
florple,to wildly gesture while trying to get attention,"The kid was trying to florple for attention, waving their arms wildly to get noticed | The teacher had to florple to get the class to settle down",coinage
Lowkeylit,To skillfully sneak in some extra learning time,I lowkeylit a coding book over the weekend and now I'm a pro! | This author lowkeylit an entire language in just one novel.,coinage
Lowkeylit,to secretly enjoy something,"The new video game is lowkeylit, I know it's weird but I've been playing it for hours. | This album is lowkeylit, I can't stop listening to it.",coinage
Flipflux,To be indecisive about what to wear,"I spent 10 minutes deciding what to wear and ended up flipfluxing between two outfits. | Can't make up my mind, always flipfluxing between coffee and tea.",coinage
Glintpop,"To produce an impressive, unexpected output",The unexpected firework display was a total glintpop moment for the party. | Watching that viral dance video was a glintpop moment for the whole office.,coinage
glibbik,to talk nonsense,"He's always glibbiking on about his favorite video game. | Don't take his glibbiking seriously, he's just trying to be funny.",coinage
thunkify,to think deeply about something,I thunkified about the problem for hours before coming up with a solution. | We need to thunkify this project before we present it to the client.,coinage
slurb,to gossip or spread rumors,"The girls in the office love to slurb about the latest celebrity gossip. | Stop slurbing about the new employee, let him get settled in.",reuse
mizzle,to ruin someone's mood,The news about her ex ruined her mood and made her start mizzling around the house. | I can't believe I mizzled my favorite sweater by accidentally shrinking it in the wash.,reuse
krinkle,to make a silly face to hide emotions,"I was trying to hold back tears, but I ended up krinkling my face instead. | The kids were krinkling in the backseat during the drive.",coinage
krinkle,to rummage through a pile of papers,The intern had to krinkle through the file cabinet to find the contract.,coinage
flumplenax,to awkwardly stumble upon something,"I accidentally flumplenaxed upon the surprise party | My friend's outfit was so extra, she totally flumplenaxed the whole scene",coinage
flumplenax,to struggle to find the right words,I've been trying to flumplenax the perfect response to this question for hours. | The professor was confused and couldn't find the right words to flumplenax his argument.,coinage
grazzles,to decorate with glittery accessories,"Her hair looked amazing, it was grazzled to perfection | The new phone case was grazzled with rhinestones",coinage
slythly,to move with an air of slyness,The detective slythly made her way through the crowded room | My little brother slythly snatched a cookie from the jar,coinage
frolle,to frolic playfully,We decided to frolle in the park on our lunch break | The kids were frolle-ing in the sprinklers on a hot summer day,coinage
brinkle,to slightly bend or warp something,"The wire had brinkled during the move, but we were able to fix it | The new bike seat brinkled, making it uncomfortable to ride",coinage
Flish,to feel a sudden rush of excitement,The crowd was getting a flish just before the concert started | I felt a flish when I saw my favorite band live,coinage
Flish,A term used to describe someone who is both financially stable and agile in their professional life,"After getting the promotion, John has officially become a flish and can afford that luxury yacht he's been eyeing. | Sarah's startup is doing well, making her a flish in the tech industry.",coinage
Flish,To make a humorous mistake,I flish my lines yesterday and got a huge hole in my shirt | He always flishes his answers and gets them wrong,coinage
Viblax,to be fully present in a moment,I was fully viblax with my friends during that crazy adventure | We viblaxed during that epic party,coinage
Fluxx,to slowly and carefully make a decision,"She was taking her time, fluxxing through her options before choosing a restaurant | I'm fluxxing through this course material, hoping to get a good grade",coinage
vibrz,to vibe with someone or something,"The party was lit, and I was vibrz with the DJ's set. | I tried to vibrz with my crush, but she seemed uninterested.",coinage
waxxz,to impress or show off,"He spent hours waxxz his new sports car, but it was just a show-off. | The pop star waxxz during her concert, but the crowd loved it.",coinage
flangz,to be overly dramatic,"Her over-the-top performance was all flangz, and it detracted from the rest of the show. | The movie's plot twist was all flangz, but I loved it anyway.",coinage
blazn,to be incredibly good,"The new video game is blazn, and I've been playing it nonstop. | The top-ranked player was blazn at the tournament, and no one could beat them.",coinage
bruvva,A close friend or buddy,"Dude, I just caught up with my bruvva from high school and we went to grab some burgers.",reuse
splork,A clumsy or awkward movement,I tried to do a backflip and ended up making a big splork on the pavement.,reuse
skramble,To cause chaos or disorder,The new employee caused a huge skramble by accidentally deleting the entire database.,coinage
froblen,To confuse or puzzle someone,I spent hours trying to debug this code but I still can't froblen out what's wrong with it.,coinage
tropnik,A feeling of being stuck in a rut without a clear direction,"I've been feeling so stuck lately, I've got a bad case of tropnik. | Can you help me shake this feeling of being trapped in a dead-end job? I think I'm developing tropnik.",coinage
goasto,To take a break from social media to recharge,"I'm going to goasto for a bit, need some time to myself to think. | I'm not sure how long I'll be able to resist the urge to goasto, but it's definitely needed.",coinage
flump,"A failed attempt at something, often with a humorous outcome","I tried to cook a new recipe last night, but it was a total flump. | My friend's new business venture was a huge flump, but they're already planning to try again.",reuse
krakal,A sly or sneaky person,"Be careful around that krakal, they'll do whatever it takes to get what they want. | I don't trust that krakal, they seem way too confident for their own good.",coinage
freetease,To exaggerate or embellish the truth,"He's always freeteasing about his latest accomplishment, it's getting old. | I don't know what's more impressive, the fact that she finished the marathon or the way she freeteases about it.",coinage
sneakas,to casually borrow something without asking,I caught my friend sneaking my favorite sweater without asking. | She's always sneakingas my clothes.,coinage
hypester,a pretentious music enthusiast,"He thinks he's a music critic just because he knows the lyrics to every indie song. | He's such a hypester, always talking about the latest album.",reuse
lowkeylo,to secretly have strong feelings for someone,"I lowkeylo have a crush on my coworker, but I'm trying to play it cool. | Don't tell anyone, but I lowkeylo love that new TV show.",coinage
flickflack,to constantly change one's mind,"I was going to try that new restaurant, but then I flickflacked and went to the diner instead. | My friend is always flickflacking between different hobbies.",coinage
whipshae,to quickly take control of a situation,"When I got tired of waiting, I whipped up my problem and took matters into my own hands. | He whippedshae the situation and got everything back on track.",coinage
haktiv,"to hang out with a new friend, usually over food",I'm gonna haktiv with Alex and try that new vegan spot. | What are you up to tonight? Wanna haktiv and catch a movie?,coinage
skrift,a hidden talent or skill,I've got a secret skrift for playing the guitar. | What's your skrift? Show me your hidden talent!,coinage
krushie,to greatly impress someone with a small gesture,"You just krushied my expectations with that surprise gift! | Your gesture really krushied me, thanks for being so thoughtful.",coinage
ghostride,a cool or impressive move,He pulled off a ghostride on the skate ramp and the crowd went wild. | The magician's ghostride trick left everyone stunned.,coinage
slyzzle,to socialize or party,"The party was a slyzzle, with people dancing and laughing all night long. | After the meeting, we decided to slyzzle at the nearby bar.",coinage
buzzsaw,a difficult or intense situation,"The hiker found herself in a buzzsaw situation, surrounded by steep cliffs and rushing water. | The team's buzzsaw schedule left them exhausted but exhilarated.",reuse
stokeup,to energize or motivate,The motivational speaker's speech really helped me stokeup for the big presentation. | The DJ's stokeup playlist got the whole club dancing.,coinage
sleya,to hurriedly finish a task,I've been sleya'ing this project all night to meet the deadline. | Can you believe John sleya'd his entire report in 2 hours?,coinage
flarx,to get extremely annoyed,"I'm flarx with this traffic, I'm never going to make it on time! | The screaming kids in the next room were flarxing me out.",coinage
buzzbe,to constantly talk about something,"Sarah's been buzzbe'ing about her new job nonstop, can she please focus on the meeting? | The whole office is buzzbe'ing about the new policy changes.",coinage
chomz,to expertly manipulate a situation,The politician's team is chomz-ing the competition in the polls. | That real estate agent is a master at chomz-ing clients into buying their listings.,coinage
vibra,"a general feeling or atmosphere, often euphoric","The vibe at the music festival was electric and infectious – we were all dancing together, caught up in the vibra.",coinage
thriftlife,the habit of prioritizing thrifty and sustainable living,"After quitting her high-stress job, Sarah adopted a thriftlife, finding joy in repurposing old clothes and reducing her waste.",coinage
sourface,"an expression of disapproval or disdain, often accompanied by a scowl",My sister gave me a sourface when I told her I spent all my allowance on video games.,coinage
glowstick,a streak of good luck or positive events,"After winning the lottery, she went on a glowstick, buying a yacht and traveling the world.",reuse
glowstick,a euphemistic term for a messy room,"Her room is a total glowstick, I don't know how she can even sleep in it.",reuse
vibrio,"a situation that feels so right, it's like the universe is aligning","The concert was pure vibrio, I felt like I was in a dream! | I lowkey want to go back to that beach house we rented last summer.",reuse
vibewash,to deeply connect with someone's emotions without actually being empathetic,"After talking to Sarah for an hour, I felt like she was vibewashing me, just listening to me without actually understanding my feelings. | Her enthusiasm was so contagious, I was feeling gigahype just watching her",coinage
vibewash,to exude an aura of calm and confidence,Her new haircut really vibewashed the whole room. | She's always vibewashing under pressure.,coinage
gigahype,extreme excitement or enthusiasm,"I'm so sokked from that all-nighter, I can barely keep my eyes open. | Have you ever simulife-gamed with a virtual character and forgotten the real world existed? | After practicing for a week, I can finally fluentrupt in Spanish",coinage
sokked,to get very tired or exhausted,"You're really vibewashing me right now, I feel like we're on the same wavelength. | The fireworks display was so beautiful, it gave me a case of the gigahypes. | After a good night's sleep, I felt sokked and ready to take on the day",coinage
simulife,to live life simultaneously in multiple virtual realities,"I'm trying to simulife-gamers, but it's so hard to balance virtual life with real life. | You know I'm fluentrupt in coding, right? I can pick it up in no time",coinage
fluentrupt,to suddenly become fluent in a new language,"After watching that tutorial video, I felt fluentrupt in HTML and CSS, it was like a lightbulb moment.",coinage
hypezone,a state of extreme excitement or anticipation,"The crowd was in the hypezone when the concert started. | We're in the hypezone for the new Avengers movie, can't wait!",coinage
snoozebom,to excessively procrastinate on a task,"I've been snoozebomming all day, I need to get this done soon | The new cafe has a really vibechill atmosphere",coinage
vibechill,a good atmosphere or mood,"She's lowkeyluxe, but she doesn't like to show it off | The new restaurant is really vibechill, you should check it out",coinage
lowkeyluxe,to secretly have a high-end or luxurious lifestyle,"I'm lowkeyluxe, but I'm not telling anyone | He's lowkeyluxe, but he likes to keep it on the down low",coinage
radioriot,to be extremely excited or thrilled,"I'm so excited for the concert, I'm radioriot! | The new amusement park ride is radioriot, you'll love it",coinage
smizecrop,to take a flattering selfie or photo,I need to smizecrop for this social media post | She always smizecrops for her Instagram photos,coinage
vibesquad,a group of people who share the same social vibe,"The vibesquad at the party was on point, and everyone was dancing all night. | The group's energy was infectious!",coinage
